review_clean,emotion_label,label,fold
Rating: 5. Kategori: Food and Drink. Teks: barang bagus. response cepat. proses dan pengiriman cepa. packing baik. recommended seller.,happy,0,4
"Rating: 1. Kategori: Body Care. Teks: kecewa si, packing nya tidak bagus, tidak di kasih bubble wrap juga padahal sudah di tulis di note pemesanan .",sadness,4,3
"Rating: 5. Kategori: Men's Fashion. Teks: barang sampai dengan selamat, cakep juga modelnya, dan tidak pernah kecewa dengan produk eiger",happy,0,1
"Rating: 4. Kategori: Kids and Baby Fashion. Teks: barang sesuai keinginan, pengiriman cepat",happy,0,4
"Rating: 1. Kategori: Office & Stationery. Teks: beli 3 tapi ada satu barang yang rusak, malah disuruh benerin sendiri",fear,3,2
Rating: 5. Kategori: Beauty. Teks: teksturnya keras. hasilnya awet. beneran waterproof. gampang dipakai. gampang dibawa bawa. proses pesanan cepat. penjualnya ramah banget. packaging aman . packaging rapi. respon penjualnya top.,happy,0,0
Rating: 1. Kategori: Women's Fashion. Teks: pesan 3 yang sampai 2. semoga berkah deh yang curangin,anger,2,4
"Rating: 4. Kategori: Books. Teks: sempat terkendala dengan pengiriman, tapi dibayar dengan barang yang bagus dan packing nya rapih.",happy,0,2
Rating: 1. Kategori: Other Products. Teks: pelayanan nya tidak seperti biasanya. ? php,sadness,4,4
Rating: 1. Kategori: Other Products. Teks: barang sampah. bilang authentic ternyata barang kw. saya beli 3 box sudah saya tanyakan kepastian katanya authentic. saya pakai baru berapa jam sudah pahit. barang kw semua.,anger,2,3
"Rating: 5. Kategori: Household. Teks: seller komunikatif dan koperatif, harga kompetitif,kursi sangat nyaman dipakai apalagi untuk wfh.harapan saya semoga barangnya kuat dan awet",happy,0,4
Rating: 1. Kategori: Party Supplies and Craft. Teks: disuruh tambah bubble wrap malah bubble wrap nya di paking sendiri. gangerti,fear,3,2
Rating: 5. Kategori: Electronics. Teks: pasangnya gampang. bahannya kokoh . barangnya original . proses pesanan cepat. packaging aman . packaging rapi. respon penjualnya top. penjualnya ramah banget.,happy,0,4
Rating: 2. Kategori: Muslim Fashion. Teks: spesifikasi barang kurang lengkap dipakai dewasa tidak bisa hanya sampai leher,sadness,4,3
Rating: 5. Kategori: Automotive. Teks: lampunya terang. pancaran cahaya lampu yang baik. produk original . langsung pasang tinggal liat cahaya mlm gmn!,happy,0,3
"Rating: 1. Kategori: Automotive. Teks: saya sejujurnya nyesel sih beli bubble wrap ini, kayak cuman dikasih seiprit doang, saya beli 2pcs. saya pikir packaging helem saya akn dibalur sama bubble wrap ini, eh cuman kayak nutupin sebelah kiri dan sebelah kanan dus helem, kecewa sih sama pesanan ini. kayak tidak niat gitu, thanks !",fear,3,2
Rating: 5. Kategori: Precious Metal. Teks: sudah ke 2x beli disini . barangnya asli dan penjualnya baik sekali . terima kasih kak . ?,happy,0,0
Rating: 3. Kategori: Health. Teks: bau nya mengganggu,anger,2,3
Rating: 4. Kategori: Mother and Baby. Teks: bahannya nyaman . nyaman di punggung. gampang dipakai.,happy,0,1
"Rating: 5. Kategori: Beauty. Teks: warnanya cantik,baunya tidak menyengat, harga terjangkau, pengiriman cepat, packing aman.",happy,0,0
Rating: 2. Kategori: Kitchen. Teks: pembelian ke 2 rada kecewa. baut pegangan uda doll nih drat nya. sudah di kencangkan baut nya tapi ttp pegangan nya goyah tidak kokoh. produk reject.,sadness,4,3
"Rating: 5. Kategori: Tour and Travel. Teks: murah, simpel, sampai sana tinggal tukar",happy,0,3
"Rating: 5. Kategori: Toys and Hobbies. Teks: barang mantap anak saya suka,dah gitu pengiriman cepat banget hari ini pesan besok sudah sampe",love,1,4
Rating: 4. Kategori: Muslim Fashion. Teks: warnanya cantik . pengirimannya cpettt. makaci pak kurir ujan2 d anterin,happy,0,1
Rating: 5. Kategori: Body Care. Teks: penjual cepat tanggap. barang cepat sampainya. terima kasih,happy,0,2
Rating: 5. Kategori: Carpentry. Teks: no comment deh. sudah berkali kali beli cat ini. top banget,love,1,3
Rating: 1. Kategori: Toys and Hobbies. Teks: hati hati guys saya beli tiga terus satu bener bener gabisa dipake. sengaja ngasih bintang satu lagian saya chat abangnya tidak respon,fear,3,4
"Rating: 1. Kategori: Sport. Teks: kecewa sama seller dan toko nya. beli produk flash sale tapi malah stok kosong. udah gitu kirim nya lama banget, seller nya jaka sembung lagi.",sadness,4,4
Rating: 1. Kategori: Toys and Hobbies. Teks: udah sampenya lama bgd semingguan trs pas barangnya di coba malah patah. sialan kan!,anger,2,4
Rating: 5. Kategori: Movies and Music. Teks: rapi dan pas banget,happy,0,0
"Rating: 3. Kategori: Animal Care. Teks: memang lebih murah dari yang lain, tapi rata2 udah tidak fresh lagi",fear,3,1
Rating: 5. Kategori: Camera. Teks: bagus banget seller baikbgt minta tolong kirim hari ini karena buru2 buat kado lgsg dikirim dan hasil cetak fotonya jg bagusbgt?,happy,0,4
Rating: 5. Kategori: Tour and Travel. Teks: mantap.sangat agresif.proses cepat.recommended,love,1,2
Rating: 5. Kategori: Toys and Hobbies. Teks: okeeee. siiipps. kereeennn abis untuk tempatbhotwhealsnya gan,love,1,3
"Rating: 1. Kategori: Toys and Hobbies. Teks: pesen apa dikasih apa,kecewa banget",sadness,4,0
Rating: 5. Kategori: Men's Fashion. Teks: diterima dengan baik dalam bungkusan yang rapi. sekarang jadi strap masker favorit,happy,0,0
"Rating: 1. Kategori: Phones and Tablets. Teks: satu pcs dipakai 1 jam panas, satu lagi tidak bisa fast charging. dibuang ke tong sampah langsung.",sadness,4,0
"Rating: 2. Kategori: Books. Teks: pengirimannya gimana ya ini? sayang banget bukunya jadi cacat gitu, jadi keliatan bekas padahal buat kado",sadness,4,1
Rating: 2. Kategori: Other Products. Teks: kondisi karungnya banyak yang bolong sehingga tidak bisa d pakai,sadness,4,4
"Rating: 5. Kategori: Sport. Teks: bahan oke, joss lahh",love,1,3
Rating: 5. Kategori: Sport. Teks: barangnya original . instalasi mudah. garansi resmi. tahan lama.,love,1,4
Rating: 1. Kategori: Animal Care. Teks: dapet 1 bolong. pelayanan tidak ramah. sudah tau salah tidak ada kata maaf. pesen yang smpe hari ini. di kirim malah bsk dengan alesan ngbodohin customer. pdhl beli dsni sudah berkali2 tapi 2 kali pembelian terakhir selalu ngaret. klo salah ya minta maaf bukan malah boong. paket jg di kirim berantakan asal masukin. jangan sombong mentang2 sudah bnyk yang beli. inget tanpa customer anda bukan siapa2.,anger,2,4
Rating: 3. Kategori: Gaming. Teks: game tdk terlalu sesuai dengan request sya dan gamenya terlalu sedikit dan ya ini msih ditest smua dan game yang brsmlh bru downhill dan slnjtnya akan di cek lgi jdi menurut sya kepuasan pelanggan itu hrus di no 1 kan ya,sadness,4,2
"Rating: 1. Kategori: Office & Stationery. Teks: pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",fear,3,0
Rating: 1. Kategori: Carpentry. Teks: beda dengan iklannya,fear,3,0
"Rating: 5. Kategori: Computers and Laptops. Teks: barang bagus, seller ramah.",happy,0,3
"Rating: 1. Kategori: Food and Drink. Teks: bad admin. opportunity lost gara2 mau tambah pesanan tapi diabaikan admin, harusnya jadi perhatian untuk manajemen wingsfood.",fear,3,2
Rating: 1. Kategori: Office & Stationery. Teks: barang nya kw! lengket sangat lemah beda dengan 3m ori,anger,2,2
Rating: 5. Kategori: Muslim Fashion. Teks: tidak menerawang. mudah dibentuk. jahitan rapi. nyaman dipakai. warnanya cantik . modelnya cantik . bahannya adem.,love,1,3
"Rating: 1. Kategori: Men's Fashion. Teks: barang yang dikirim hrsnya di cek dulu, konsumen kan byr bukan gratis. masa paku rivert nya yang sebelah ada tutup penahannya. yang sebelahnya tidak ada tutup penahannya, jadi copotlah klo di pakai gimana sih.",anger,2,0
Rating: 5. Kategori: Electronics. Teks: barangnya original. ada garansi resmi. suaranya jernih. desainnya modern. nyaman dipakai lama. koneksi bluetooth kuat. material premium. baterai tahan lama. noise cancellation mantap. kabelnya kuat. bass nya mantap. suaranya gurih. harganya terjangkau. value for money. koneksi ke apple lancar. koneksi android lancar. suaranya bersih. tidak kresek kresek. penjualnya ramah banget. proses pesanan cepat.,happy,0,2
"Rating: 4. Kategori: Books. Teks: sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot",happy,0,1
Rating: 1. Kategori: Gaming. Teks: sangat buruk menanggapi respon pembeli n katanya ada garansi tapi ada kerusakan malah tidak direspon ?,sadness,4,2
Rating: 5. Kategori: Automotive. Teks: mantap?,love,1,3
"Rating: 2. Kategori: Books. Teks: agak kecewa, pesan biru atau hitam datang yang warna merah",sadness,4,0
Rating: 5. Kategori: Carpentry. Teks: paket tlh diterima dengan keadaan baik. kemasan rapi dan rajin. terima kasih semoga sukses.,happy,0,0
Rating: 5. Kategori: Other Products. Teks: okkkkk pokoknya.,happy,0,0
"Rating: 1. Kategori: Sport. Teks: busa doank,gak ada mika bwt pelindungnya",anger,2,0
"Rating: 1. Kategori: Animal Care. Teks: saya sengaja selesaikan pesanan ini agar bisa nulis ulasan sesuai pengalaman saya belanja dintoko ini. saya sempat tamyakan via chat tentang foto asli ikan dijawab ikannya sesuai gambar di etalase, saya tanya juga bukan burayak dijawab bukan. tapi faktanya. non sense yang dikirim burayak",anger,2,1
Rating: 3. Kategori: Beauty. Teks: jujur kecewa karena yang di kirim bukam choco brown tapi yang di kirim malah sunny gold,sadness,4,3
"Rating: 4. Kategori: Muslim Fashion. Teks: suka, jilbabnya bagus nyaman dipake?",love,1,4
Rating: 5. Kategori: Gaming. Teks: tiap kali beli barang selalu research dulu. this one bener bener top dibanding yang lain. ada harga ada kualitas. pernah beli yang 20k dan cepet banget rusak and slip. kl yang ini solid and the best. thanks gan.,happy,0,2
"Rating: 1. Kategori: Office & Stationery. Teks: udahhh responnya lama . estimasi 11 12 dateng ya 13. carabungkusnya tidak rapih, dalemannya ristek pulaaa . kecewa sihh ini mah !",sadness,4,0
"Rating: 1. Kategori: Computers and Laptops. Teks: setelah dicek tidak utuh 32gb. kok bisa ya. kemana sisa 3gb nya mas mba?krn lagi butuh, yaudahlah cukup tau beli disini. pertama dan terakhir beli disini.",anger,2,4
"Rating: 1. Kategori: Animal Care. Teks: respon lambat pengiriman lambat , toop kapok banget",fear,3,1
Rating: 2. Kategori: Women's Fashion. Teks: privasi nya tidak terjaga pas ngambil nya kan jadi malu ada bacaan celana dalam wanita. kalau yang beginian tolong di jaga privasi udah lah paket nya smlm di titipkan ke orang pula?,fear,3,0
"Rating: 5. Kategori: Animal Care. Teks: proses cepat, pengiriman cepat, packaging sangat aman, barang terjamin tdk ada bocor.",happy,0,0
Rating: 2. Kategori: Mother and Baby. Teks: tidak sesuai dengan banner nya katanya free teflon tapi teflon tidak dikirim sangat kecewa,sadness,4,0
"Rating: 5. Kategori: Household. Teks: barang bagus sesuai deskripsi, tinggal setting sesuai kertas petunjuk. pengiriman cuma sehari pdahal jkt sby. kalau mati, bakal ke reset ulang. mantap",happy,0,1
Rating: 1. Kategori: Other Products. Teks: tidak ada tambahan bublenya yang ada banyak koran nya.,fear,3,1
"Rating: 5. Kategori: Health. Teks: barang sesuai pesanan, diantar sesuai waktu yang dijanjikan, recommended seller!",happy,0,3
Rating: 5. Kategori: Women's Fashion. Teks: puas banget kaos kakinya bagus,happy,0,1
Rating: 3. Kategori: Beauty. Teks: expirednya bentar lagi ?,sadness,4,4
Rating: 4. Kategori: Muslim Fashion. Teks: barang sudah sampai dengan baik. packing rapih. dan baik. terima kasih,happy,0,4
Rating: 5. Kategori: Tour and Travel. Teks: mantap banget. best price dan pelayanan sangat responsif. thumbs up!,love,1,0
"Rating: 2. Kategori: Women's Fashion. Teks: waktu itu beli di e commerce sebelah bagus banget, jahitannya rapi. tapi kenapa pas beli di sini jahitannya tidak rapi. kayak buru2 buatnya , serius sih agak kecewa. padahal udah excited banget. semoga pas mau beli lagi tidak kayak gini ya ?",sadness,4,2
"Rating: 5. Kategori: Women's Fashion. Teks: beli buat ibu saya, muat sampai ukuran besar. waktu dikomplain ada yang cacat, seller cepet respon diganti dengan yang baru. terimakasih ?",happy,0,3
Rating: 5. Kategori: Property. Teks: muaanntttaaappp. seperti syamsul.,love,1,1
"Rating: 2. Kategori: Kitchen. Teks: pelayanan nya kurang baik barang juga salah kirim dari awal udah dibilang 0,3 malah dikirim 1,2",sadness,4,0
Rating: 4. Kategori: Women's Fashion. Teks: sesuai order,happy,0,1
"Rating: 5. Kategori: Mother and Baby. Teks: ukurannya pas. cepat menyerap. tidak membuat lecet. udah langganan. harga murah dapat yang 2 lagi, trs dikasi sample susu. sukses selalu seller.",happy,0,3
Rating: 1. Kategori: Muslim Fashion. Teks: proses packing lambat,sadness,4,2
Rating: 2. Kategori: Electronics. Teks: barang tidak bisa digunakan dan tidak ada cd driver nya,sadness,4,4
Rating: 1. Kategori: Computers and Laptops. Teks: mousenya kurang responsif. jadi harus teken agak kuat,sadness,4,2
Rating: 4. Kategori: Mother and Baby. Teks: sesuai deskripsi aman buat kulit bayi. melembabkan kulit bayi. tidak memicu alergi. tidak lengket.,happy,0,1
"Rating: 5. Kategori: Electronics. Teks: ditinjau dari kesesuaian dg deskripsi, fungsional produk dan rekomendasi produk adalah tepat, sesuai dan baik.",love,1,4
"Rating: 5. Kategori: Men's Fashion. Teks: entah sudah berapa kali saya belanja dari frayday, tidak pernah dikecewakan sama sekali. bahan adem dan tahan lama d",happy,0,1
Rating: 5. Kategori: Household. Teks: bagus nih.sensor nya ok banget pilihan suara untuk alarm jg oke lah. akirnya dapat alarm clock yang sesuaiiii,love,1,1
"Rating: 5. Kategori: Body Care. Teks: bagus, sesuai ekspektasi.",happy,0,4
Rating: 1. Kategori: Mother and Baby. Teks: kapok beli disini,anger,2,3
Rating: 5. Kategori: Phones and Tablets. Teks: barangnya original . ada garansi resmi. suaranya jernih. noise cancellation mantap. harganya terjangkau. tidak kresek kresek. penjualnya ramah banget. proses pesanan cepat.,happy,0,1
"Rating: 2. Kategori: Computers and Laptops. Teks: packaging tidak aman banget bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",fear,3,3
Rating: 5. Kategori: Office & Stationery. Teks: barang sesuai deskripsi pengiriman cepat seller responship dan ramahterimakasih seller dan tokopedia,happy,0,1
"Rating: 1. Kategori: Camera. Teks: sangat kecewa, pengiriman lama banget, barang nya juga rusak dan penyok, jangan tergiur sama harga murah ya teman teman",fear,3,0
"Rating: 2. Kategori: Mother and Baby. Teks: barang datang dng dus yang tidak layak banget,buat kado jadi malu dengan kondisi mengenaskan",sadness,4,3
"Rating: 1. Kategori: Kitchen. Teks: barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. dari pihak tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke maxim. lalu barang saya yang kurang bagaimana? tokopedia bilang dichat saja. pintar sekali jawabannya. sudah saya komplain kalau penjual tidak merespon. bobrok sekali sistemnya.",fear,3,4
"Rating: 4. Kategori: Electronics. Teks: barang bagus, pengiriman juga cepat. cuma minus di packaging nya kurang rapi cuma pakai plastik. tapi rekomen sih buat harga segini.",happy,0,0
Rating: 3. Kategori: Muslim Fashion. Teks: kurang bagus bahannya,sadness,4,0
"Rating: 1. Kategori: Kids and Baby Fashion. Teks: barangnya yang dikirim tidak sesuai dg pesanan,saya pesan tas stitch dan pink minnie tapi yang dikirim tas minion kedua duanya?",fear,3,2
Rating: 5. Kategori: Health. Teks: cepat dan packing amanah bgt.kualitas susu sudah terjamin enak dan bermanfaat.thanks.,happy,0,0
"Rating: 5. Kategori: Men's Fashion. Teks: nyaman dipakai, halus juga, kerenlah. muat untuk kaki saya yang panjang",happy,0,1
Rating: 1. Kategori: Movies and Music. Teks: tipis banget bahan parasutnya. dan tidak ada keterangan penjelasan tebal atau tipisnya. mungkin seller perlu perjelas.,fear,3,1
Rating: 3. Kategori: Books. Teks: awalnya salah kirim judul dulu jadi lama bolak balikin yang salah kirim dulu. semoga kedepannya tidak kejadian lagi ya ke customer lain,fear,3,4
"Rating: 5. Kategori: Carpentry. Teks: respond seller cepat, pengiriman segera. produk berkualitas. mantap banget.",love,1,0
"Rating: 1. Kategori: Muslim Fashion. Teks: barang tidak sampai sudah ke ekspedisi juga tidak ada,udh minta kasih ulasan saja,smoga yang nerima tuh barang berkah,besok besok tidak lagi beli disini",fear,3,2
"Rating: 3. Kategori: Beauty. Teks: agak cacat dikit spongenya, kirain pas nyampe bener2 mulus tidak ada cacat nya",sadness,4,0
Rating: 3. Kategori: Beauty. Teks: kualitas sesuai harga ?,happy,0,0
Rating: 5. Kategori: Muslim Fashion. Teks: bagus. murah,happy,0,3
"Rating: 5. Kategori: Food and Drink. Teks: sudah beberapa kali beli pastel ini,ga pernah ngecewain,rasanya mantappp,seller nya juga ramah banget?",love,1,1
"Rating: 5. Kategori: Electronics. Teks: mantap barang cepet sampenya, seller positive respon harga pass kualitas oke rekomen banget pokoknya",love,1,3
"Rating: 5. Kategori: Camera. Teks: sesuai dengan harga dan yang paling penting pelayanan cepat bagi saya yang dropshiper sangat terbantu, terima kasih ka",happy,0,4
Rating: 1. Kategori: Movies and Music. Teks: memang sih murah barangnya. tapi boleh lah ya komplain. btw ini saya yang tidak bisa make nya apa barangnya yang rusak ya? sudah pakai splitter jg tidak fungsi ?,fear,3,3
"Rating: 2. Kategori: Carpentry. Teks: barang jelek, patah 1 , diisi gas bocor",anger,2,0
Rating: 5. Kategori: Party Supplies and Craft. Teks: produk sangat baik dan pengemasan rapi,happy,0,4
